abbr	state	fips	year	bowen	ncslstaff	firmreport	noexpire	dyads	clients	lobbyists	definitions	prohibitions	reports	initiativestate	foldedranney6yr	termlimit	genexp	defpro	defrep	lnexp	bowen000	clients000	dyads000	lobbyists000
"MO"	"Missouri"	29	2011	295.3154	474	0	0	4303	2114	978	7	0	5	1.0	0.113308	1.0	2.6E7	0	35.0	17.0736	0.2953154	2.114	4.303	0.978
"MO"	"Missouri"	29	2012	280.3633	474	0	0	4291	2083	974	7	0	5	1.0	0.094244	1.0	2.7E7	0	35.0	17.1113	0.2803633	2.083	4.291	0.974
"MO"	"Missouri"	29	2013	280.3633	474	0	0	4983	2400	1080	7	0	5	1.0	0.07844	1.0	2.6E7	0	35.0	17.0736	0.2803633	2.4	4.983	1.08
"MT"	"Montana"	30	1986	184.6925	108	0	0				2	0	7	1.0	0.024531	0.0	1400000.0	0	14.0	14.152	0.1846925			
"MT"	"Montana"	30	1987	184.6925	108	0	0				2	0	7	1.0	0.036756	0.0	1400000.0	0	14.0	14.152	0.1846925			
"MT"	"Montana"	30	1988	165.1194	128	0	0				2	0	7	1.0	0.048982	0.0	1400000.0	0	14.0	14.152	0.1651194			
"MT"	"Montana"	30	1989	165.1194	128	0	0	836	366	652	2	0	7	1.0	0.043431	0.0	1600000.0	0	14.0	14.2855	0.1651194	0.366	0.836	0.652
"MT"	"Montana"	30	1990	164.1814	128	0	0				3	0	7	1.0	0.03788	0.0	1700000.0	0	21.0	14.3461	0.1641814			
"MT"	"Montana"	30	1991	164.1814	128	0	0				3	0	7	1.0	0.032603	0.0	2100000.0	0	21.0	14.5575	0.1641814			
"MT"	"Montana"	30	1992	164.9564	128	0	0				3	0	7	1.0	0.027326	0.0	2100000.0	0	21.0	14.5575	0.1649564			
"MT"	"Montana"	30	1993	164.9564	128	0	0				3	0	7	1.0	0.020637	0.0	2300000.0	0	21.0	14.6484	0.1649564			
"MT"	"Montana"	30	1994	167.8014	128	0	0				3	0	7	1.0	0.013949	0.0	2400000.0	0	21.0	14.691	0.1678014			
"MT"	"Montana"	30	1995	167.8014	128	0	0				3	0	7	1.0	0.017463	0.0	2600000.0	0	21.0	14.771	0.1678014			
"MT"	"Montana"	30	1996	150.6043	119	0	0				3	0	7	1.0	0.048875	0.0	2700000.0	0	21.0	14.8088	0.1506043			
"MT"	"Montana"	30	1997	150.6043	119	0	0				3	0	7	1.0	0.102296	0.0	2800000.0	0	21.0	14.8451	0.1506043			
"MT"	"Montana"	30	1998	163.8161	119	0	0				4	0	7	1.0	0.155445	0.0	2900000.0	0	28.0	14.8802	0.163816			
"MT"	"Montana"	30	1999	163.8161	119	0	0				4	0	7	1.0	0.20037	0.0	3100000.0	0	28.0	14.9469	0.163816			
"MT"	"Montana"	30	2000	178.1134	119	0	0	1211	519	847	4	0	7	1.0	0.245296	1.0	3300000.0	0	28.0	15.0094	0.1781134	0.519	1.211	0.847
"MT"	"Montana"	30	2001	178.1134	119	0	0				4	0	7	1.0	0.241814	1.0	3600000.0	0	28.0	15.0964	0.1781134			
"MT"	"Montana"	30	2002	183.4929	119	0	0	1321	550	862	4	0	7	1.0	0.238332	1.0	3800000.0	0	28.0	15.1505	0.1834929	0.55	1.321	0.862
"MT"	"Montana"	30	2003	183.4929	122	0	0	1494	607	1072	4	0	7	1.0	0.217841	1.0	3900000.0	0	28.0	15.1765	0.1834929	0.607	1.494	1.072
"MT"	"Montana"	30	2004	182.7973	122	0	0	1494	607	1072	4	0	7	1.0	0.197622	1.0	4100000.0	0	28.0	15.2265	0.1827973	0.607	1.494	1.072
"MT"	"Montana"	30	2005	182.7973	122	0	0	898	447	518	4	0	7	1.0	0.152431	1.0	4200000.0	0	28.0	15.2506	0.1827973	0.447	0.898	0.518
"MT"	"Montana"	30	2006	179.9808	122	0	0	898	447	518	4	0	7	1.0	0.107241	1.0	4600000.0	0	28.0	15.3416	0.1799808	0.447	0.898	0.518
"MT"	"Montana"	30	2007	179.9808	122	0	0	927	467	528	4	0	7	1.0	0.075669	1.0	4900000.0	0	28.0	15.4047	0.1799808	0.467	0.927	0.528
"MT"	"Montana"	30	2008	186.5328	122	0	0	927	467	528	4	0	7	1.0	0.044096	1.0	5400000.0	0	28.0	15.5019	0.1865328	0.467	0.927	0.528
"MT"	"Montana"	30	2009	186.5328	127	0	0	773	438	433	4	0	7	1.0	0.012511	1.0	5400000.0	0	28.0	15.5019	0.1865328	0.438	0.773	0.433
"MT"	"Montana"	30	2010	223.1042	127	0	0	904	472	462	4	0	7	1.0	0.019074	1.0	6000000.0	0	28.0	15.6073	0.2231041	0.472	0.904	0.462
"MT"	"Montana"	30	2011	223.1042	127	0	0	789	453	438	4	0	7	1.0	0.013461	1.0	6100000.0	0	28.0	15.6238	0.2231041	0.453	0.789	0.438
"MT"	"Montana"	30	2012	207.2723	127	0	0	585	327	356	4	0	7	1.0	0.007846	1.0	6100000.0	0	28.0	15.6238	0.2072723	0.327	0.585	0.356
"MT"	"Montana"	30	2013	207.2723	127	0	0	748	427	414	4	0	7	1.0	0.000475	1.0	6100000.0	0	28.0	15.6238	0.2072723	0.427	0.748	0.414
"NE"	"Nebraska"	31	1986	548.2781	182	0	0	719	463	389	1	1	5	1.0		0.0	2100000.0	1	5.0	14.5575	0.5482781	0.463	0.719	0.389
"NE"	"Nebraska"	31	1987	548.2781	182	0	0				1	1	5	1.0		0.0	2200000.0	1	5.0	14.604	0.5482781			
"NE"	"Nebraska"	31	1988	538.3752	199	0	0				2	1	5	1.0		0.0	2300000.0	2	10.0	14.6484	0.5383752			
"NE"	"Nebraska"	31	1989	538.3752	199	0	0	674	476	405	2	1	5	1.0		0.0	2500000.0	2	10.0	14.7318	0.5383752	0.476	0.674	0.405
"NE"	"Nebraska"	31	1990	614.0441	199	0	0				1	1	7	1.0		0.0	2800000.0	1	7.0	14.8451	0.6140441			
"NE"	"Nebraska"	31	1991	614.0441	199	0	0				1	1	7	1.0		0.0	3200000.0	1	7.0	14.9787	0.6140441			
"NE"	"Nebraska"	31	1992	626.7481	199	0	0				1	1	6	1.0		0.0	3500000.0	1	6.0	15.0683	0.6267481			
"NE"	"Nebraska"	31	1993	626.7481	199	0	0				1	1	6	1.0		0.0	3700000.0	1	6.0	15.1238	0.6267481			
"NE"	"Nebraska"	31	1994	633.6957	199	0	0				1	1	6	1.0		0.0	3900000.0	1	6.0	15.1765	0.6336957			
"NE"	"Nebraska"	31	1995	633.6957	199	0	0				1	1	6	1.0		0.0	4100000.0	1	6.0	15.2265	0.6336957			
"NE"	"Nebraska"	31	1996	634.4318	202	0	0				1	1	6	1.0		0.0	4300000.0	1	6.0	15.2741	0.6344318			
"NE"	"Nebraska"	31	1997	634.4318	202	0	0				1	1	6	1.0		0.0	4500000.0	1	6.0	15.3196	0.6344318			
"NE"	"Nebraska"	31	1998	633.2594	202	0	0				1	1	6	1.0		0.0	4600000.0	1	6.0	15.3416	0.6332594			
"NE"	"Nebraska"	31	1999	633.2594	202	0	0				1	1	6	1.0		0.0	5000000.0	1	6.0	15.4249	0.6332594			
"NE"	"Nebraska"	31	2000	621.0358	202	0	0				1	1	6	1.0		0.0	5500000.0	1	6.0	15.5203	0.6210358			
"NE"	"Nebraska"	31	2001	621.0358	202	0	0				1	1	6	1.0		0.0	5800000.0	1	6.0	15.5734	0.6210358			
"NE"	"Nebraska"	31	2002	644.1481	202	0	0				1	1	6	1.0		0.0	6200000.0	1	6.0	15.6401	0.6441481			
"NE"	"Nebraska"	31	2003	644.1481	217	0	0				1	1	6	1.0		0.0	6500000.0	1	6.0	15.6873	0.6441481			
"NE"	"Nebraska"	31	2004	632.1077	217	0	0				1	1	6	1.0		0.0	6600000.0	1	6.0	15.7026	0.6321077			
"NE"	"Nebraska"	31	2005	632.1077	217	0	0				1	1	6	1.0		0.0	6900000.0	1	6.0	15.747	0.6321077			
"NE"	"Nebraska"	31	2006	615.952	217	0	0	698	504	333	1	1	6	1.0		1.0	7400000.0	1	6.0	15.817	0.615952	0.504	0.698	0.333
"NE"	"Nebraska"	31	2007	615.952	217	0	0	763	528	370	1	1	6	1.0		1.0	7400000.0	1	6.0	15.817	0.615952	0.528	0.763	0.37
"NE"	"Nebraska"	31	2008	644.6599	217	0	0	772	538	362	1	1	6	1.0		1.0	8000000.0	1	6.0	15.8949	0.6446599	0.538	0.772	0.362
"NE"	"Nebraska"	31	2009	644.6599	228	0	0	718	521	352	1	1	6	1.0		1.0	8500000.0	1	6.0	15.9556	0.6446599	0.521	0.718	0.352
"NE"	"Nebraska"	31	2010	696.748	228	0	0	700	495	342	1	1	6	1.0		1.0	8700000.0	1	6.0	15.9788	0.696748	0.495	0.7	0.342
"NE"	"Nebraska"	31	2011	696.748	228	0	0	743	524	368	1	1	6	1.0		1.0	8600000.0	1	6.0	15.9673	0.696748	0.524	0.743	0.368
"NE"	"Nebraska"	31	2012	633.7721	228	0	0	725	520	344	1	1	6	1.0		1.0	8800000.0	1	6.0	15.9903	0.6337721	0.52	0.725	0.344
"NE"	"Nebraska"	31	2013	633.7721	228	0	0	734	526	351	1	1	6	1.0		1.0	9200000.0	1	6.0	16.0347	0.6337721	0.526	0.734	0.351
"NV"	"Nevada"	32	1986	226.8931	85	0	0				1	2	4	1.0	0.109811	0.0	1500000.0	2	4.0	14.221	0.2268931			
"NV"	"Nevada"	32	1987	226.8931	85	0	0				1	2	4	1.0	0.111776	0.0	1600000.0	2	4.0	14.2855	0.2268931			
"NV"	"Nevada"	32	1988	296.6357	115	0	0				1	2	5	1.0	0.113742	0.0	1900000.0	2	5.0	14.4574	0.2966357			
"NV"	"Nevada"	32	1989	296.6357	115	0	0	732	478	440	1	2	5	1.0	0.089525	0.0	2100000.0	2	5.0	14.5575	0.2966357	0.478	0.732	0.44
"NV"	"Nevada"	32	1990	686.601	115	0	0				1	1	4	1.0	0.065308	0.0	2400000.0	1	4.0	14.691	0.6866009			
"NV"	"Nevada"	32	1991	686.601	115	0	0				1	1	4	1.0	0.09234	0.0	2600000.0	1	4.0	14.771	0.6866009			
"NV"	"Nevada"	32	1992	538.1758	115	0	0				5	2	4	1.0	0.119373	0.0	3000000.0	10	20.0	14.9141	0.5381758			
"NV"	"Nevada"	32	1993	538.1758	115	0	0				5	2	4	1.0	0.119034	0.0	3200000.0	10	20.0	14.9787	0.5381758			
"NV"	"Nevada"	32	1994	525.0634	115	0	0				3	3	4	1.0	0.118697	0.0	3400000.0	9	12.0	15.0393	0.5250634			
"NV"	"Nevada"	32	1995	525.0634	115	0	0				3	3	4	1.0	0.102199	0.0	3700000.0	9	12.0	15.1238	0.5250634			
"NV"	"Nevada"	32	1996	588.4313	170	0	0				3	3	4	1.0	0.085702	0.0	4000000.0	9	12.0	15.2018	0.5884314			
"NV"	"Nevada"	32	1997	588.4313	170	0	0				3	3	4	1.0	0.05863	0.0	4300000.0	9	12.0	15.2741	0.5884314			
"NV"	"Nevada"	32	1998	757.3362	170	0	0				3	3	4	1.0	0.031558	0.0	4700000.0	9	12.0	15.3631	0.7573362			
"NV"	"Nevada"	32	1999	757.3362	170	0	0				3	3	4	1.0	0.018683	0.0	5300000.0	9	12.0	15.4832	0.7573362			
"NV"	"Nevada"	32	2000	997.7153	170	0	0				3	3	4	1.0	0.005807	0.0	5400000.0	9	12.0	15.5019	0.9977154			
"NV"	"Nevada"	32	2001	997.7153	170	0	0				3	3	4	1.0	0.00909	0.0	5900000.0	9	12.0	15.5905	0.9977154			
"NV"	"Nevada"	32	2002	1002.71	170	0	0				3	3	4	1.0	0.012373	0.0	6300000.0	9	12.0	15.6561	1.00271			
"NV"	"Nevada"	32	2003	1002.71	230	0	0				3	3	4	1.0	0.004787	0.0	6700000.0	9	12.0	15.7176	1.00271			
"NV"	"Nevada"	32	2004	1052.806	230	0	0				3	3	4	1.0	0.021947	0.0	7400000.0	9	12.0	15.817	1.052806			
"NV"	"Nevada"	32	2005	1052.806	230	0	0				3	3	4	1.0	0.03247	0.0	8100000.0	9	12.0	15.9074	1.052806			
"NV"	"Nevada"	32	2006	1130.339	230	0	0	2426	952	806	3	3	4	1.0	0.042363	0.0	9100000.0	9	12.0	16.0238	1.130339	0.952	2.426	0.806
"NV"	"Nevada"	32	2007	1130.339	230	0	0	2880	1044	879	3	3	4	1.0	0.039154	0.0	9500000.0	9	12.0	16.0668	1.130339	1.044	2.88	0.879
"NV"	"Nevada"	32	2008	1474.672	230	0	0	2587	937	637	3	3	4	1.0	0.035944	0.0	9300000.0	9	12.0	16.0455	1.474672	0.937	2.587	0.637
"NV"	"Nevada"	32	2009	1474.672	293	0	0	2751	1042	848	3	3	4	1.0	0.013282	0.0	9900000.0	9	12.0	16.108	1.474672	1.042	2.751	0.848
"NV"	"Nevada"	32	2010	1285.553	293	0	0				3	3	4	1.0	0.009379	1.0	9500000.0	9	12.0	16.0668	1.285553			
"NV"	"Nevada"	32	2011	1285.553	293	0	0	2610	1141	864	3	3	4	1.0	0.021443	1.0	1.0E7	9	12.0	16.1181	1.285553	1.141	2.61	0.864
"NV"	"Nevada"	32	2012	1085.218	293	0	0	2885	1136	868	3	3	4	1.0	0.032878	1.0	1.1E7	9	12.0	16.2134	1.085218	1.136	2.885	0.868
"NV"	"Nevada"	32	2013	1085.218	293	0	0	2888	1134	869	3	3	4	1.0	0.033194	1.0	1.1E7	9	12.0	16.2134	1.085218	1.134	2.888	0.869
"NH"	"New Hampshire"	33	1986	51.26012	84	0	0				1	0	4	0.0	0.165114	0.0	1200000.0	0	4.0	13.9978	0.0512601			
"NH"	"New Hampshire"	33	1987	51.26012	84	0	0				1	0	4	0.0	0.198405	0.0	1300000.0	0	4.0	14.0779	0.0512601			
"NH"	"New Hampshire"	33	1988	69.41756	120	0	0				1	0	4	0.0	0.231696	0.0	1400000.0	0	4.0	14.152	0.0694176			
"NH"	"New Hampshire"	33	1989	69.41756	120	0	0	279	202	151	1	0	4	0.0	0.241413	0.0	1600000.0	0	4.0	14.2855	0.0694176	0.202	0.279	0.151
"NH"	"New Hampshire"	33	1990	57.54522	120	0	0	275	185	152	2	0	5	0.0	0.251129	0.0	1700000.0	0	10.0	14.3461	0.0575452	0.185	0.275	0.152
"NH"	"New Hampshire"	33	1991	57.54522	120	0	0	376	245	203	2	0	5	0.0	0.238185	0.0	1700000.0	0	10.0	14.3461	0.0575452	0.245	0.376	0.203
"NH"	"New Hampshire"	33	1992	57.19845	120	0	0	351	245	176	2	0	5	0.0	0.22524	0.0	2500000.0	0	10.0	14.7318	0.0571984	0.245	0.351	0.176
"NH"	"New Hampshire"	33	1993	57.19845	120	0	0				2	0	5	0.0	0.221136	0.0	2600000.0	0	10.0	14.771	0.0571984			
"NH"	"New Hampshire"	33	1994	59.7969	120	0	0	434	307	194	2	0	6	0.0	0.217031	0.0	2800000.0	0	12.0	14.8451	0.0597969	0.307	0.434	0.194
"NH"	"New Hampshire"	33	1995	59.7969	120	0	0	446	312	200	2	0	6	0.0	0.226274	0.0	2700000.0	0	12.0	14.8088	0.0597969	0.312	0.446	0.2
"NH"	"New Hampshire"	33	1996	62.10213	139	0	0	433	293	187	2	0	6	0.0	0.235656	0.0	2800000.0	0	12.0	14.8451	0.0621021	0.293	0.433	0.187
"NH"	"New Hampshire"	33	1997	62.10213	139	0	0	523	331	213	2	0	6	0.0	0.207195	0.0	2900000.0	0	12.0	14.8802	0.0621021	0.331	0.523	0.213
"NH"	"New Hampshire"	33	1998	59.38846	139	0	0	501	320	188	2	0	6	0.0	0.178407	0.0	3000000.0	0	12.0	14.9141	0.0593885	0.32	0.501	0.188
"NH"	"New Hampshire"	33	1999	59.38846	139	0	0	509	333	188	2	0	6	0.0	0.141655	0.0	3100000.0	0	12.0	14.9469	0.0593885	0.333	0.509	0.188
"NH"	"New Hampshire"	33	2000	58.57611	139	0	0	534	340	188	2	0	6	0.0	0.106557	0.0	3900000.0	0	12.0	15.1765	0.0585761	0.34	0.534	0.188
"NH"	"New Hampshire"	33	2001	58.57611	139	0	0	577	366	195	2	0	6	0.0	0.063134	0.0	3900000.0	0	12.0	15.1765	0.0585761	0.366	0.577	0.195
"NH"	"New Hampshire"	33	2002	58.68745	139	0	0	491	332	171	2	0	6	0.0	0.019604	0.0	4200000.0	0	12.0	15.2506	0.0586875	0.332	0.491	0.171
"NH"	"New Hampshire"	33	2003	58.68745	165	0	0	422	310	155	2	0	6	0.0	0.056806	0.0	4600000.0	0	12.0	15.3416	0.0586875	0.31	0.422	0.155
"NH"	"New Hampshire"	33	2004	62.89985	165	0	0	484	315	165	2	0	6	0.0	0.094158	0.0	4800000.0	0	12.0	15.3841	0.0628999	0.315	0.484	0.165
"NH"	"New Hampshire"	33	2005	62.89985	165	0	0	637	371	210	2	0	6	0.0	0.110502	0.0	5000000.0	0	12.0	15.4249	0.0628999	0.371	0.637	0.21
"NH"	"New Hampshire"	33	2006	60.73856	165	0	0	696	462	234	2	0	6	0.0	0.12494	0.0	5200000.0	0	12.0	15.4642	0.0607386	0.388	0.588	0.212
"NH"	"New Hampshire"	33	2007	60.73856	165	0	0	935	539	382	2	1	7	0.0	0.080005	0.0	5400000.0	2	14.0	15.5019	0.0607386	0.179	0.337	0.064
"NH"	"New Hampshire"	33	2008	66.71284	165	0	0	882	492	327	2	1	7	0.0	0.034935	0.0	5700000.0	2	14.0	15.556	0.0667128	0.493	0.883	0.328
"NH"	"New Hampshire"	33	2009	66.71284	147	0	0	942	497	355	2	1	7	0.0	0.045295	0.0	5800000.0	2	14.0	15.5734	0.0667128	0.497	0.942	0.355
"NH"	"New Hampshire"	33	2010	70.42775	147	0	0	847	458	314	2	1	7	0.0	0.125347	0.0	6400000.0	2	14.0	15.6718	0.0704278	0.458	0.847	0.314
"NH"	"New Hampshire"	33	2011	70.42775	147	0	0	941	485	337	2	1	7	0.0	0.118243	0.0	6400000.0	2	14.0	15.6718	0.0704278	0.485	0.941	0.337
"NH"	"New Hampshire"	33	2012	65.33016	147	0	0	1021	508	353	2	1	7	0.0	0.109416	0.0	6200000.0	2	14.0	15.6401	0.0653302	0.508	1.021	0.353
"NH"	"New Hampshire"	33	2013	65.33016	147	0	0	991	501	348	2	1	7	0.0	0.074041	0.0	6200000.0	2	14.0	15.6401	0.0653302	0.501	0.991	0.348
"NJ"	"New Jersey"	34	1986	266.2583	492	0	0				4	0	6	0.0	0.038794	0.0	1.4E7	0	24.0	16.4546	0.2662583			
"NJ"	"New Jersey"	34	1987	742.3663	492	0	0				4	0	6	0.0	0.004072	0.0	1.5E7	0	24.0	16.5236	0.7423663			
"NJ"	"New Jersey"	34	1988	201.4762	780	0	0				4	0	6	0.0	0.013058	0.0	1.6E7	0	24.0	16.5881	0.2014762			
"NJ"	"New Jersey"	34	1989	1011.988	780	0	0	1800	886	796	4	0	6	0.0	0.020481	0.0	1.8E7	0	24.0	16.7059	1.011988	0.886	1.8	0.796
"NJ"	"New Jersey"	34	1990	428.7369	780	0	0				4	0	5	0.0	0.005453	0.0	1.8E7	0	20.0	16.7059	0.4287369			
"NJ"	"New Jersey"	34	1991	347.6201	780	0	0				4	0	5	0.0	0.030576	0.0	1.9E7	0	20.0	16.76	0.3476201			
"NJ"	"New Jersey"	34	1992	240.5693	780	0	0				2	0	7	0.0	0.029558	0.0	2.4E7	0	14.0	16.9936	0.2405693			
"NJ"	"New Jersey"	34	1993	588.9094	780	0	0				2	0	7	0.0	0.028375	0.0	2.4E7	0	14.0	16.9936	0.5889094			
"NJ"	"New Jersey"	34	1994	314.0842	780	0	0				4	0	7	0.0	0.001738	0.0	2.4E7	0	28.0	16.9936	0.3140842			
"NJ"	"New Jersey"	34	1995	610.4504	780	0	0				4	0	7	0.0	0.024899	0.0	2.6E7	0	28.0	17.0736	0.6104504			
"NJ"	"New Jersey"	34	1996	591.1843	1465	0	0				4	0	7	0.0	0.086456	0.0	2.6E7	0	28.0	17.0736	0.5911843			
"NJ"	"New Jersey"	34	1997	1552.913	1465	0	0				4	0	7	0.0	0.147491	0.0	2.3E7	0	28.0	16.951	1.552913			
"NJ"	"New Jersey"	34	1998	551.2771	1465	0	0				4	0	7	0.0	0.165312	0.0	2.6E7	0	28.0	17.0736	0.5512771			
"NJ"	"New Jersey"	34	1999	350.9112	1465	0	0				4	0	7	0.0	0.183132	0.0	2.6E7	0	28.0	17.0736	0.3509112			
"NJ"	"New Jersey"	34	2000	183.4929	1465	0	0				5	0	7	0.0	0.17898	0.0	2.8E7	0	35.0	17.1477	0.1834929			
"NJ"	"New Jersey"	34	2001	644.1481	1465	0	0				5	0	7	0.0	0.175348	0.0	3.0E7	0	35.0	17.2167	0.6441481			
"NJ"	"New Jersey"	34	2002	1002.71	1465	1	0	8100	1327	569	5	0	7	0.0	0.1397	0.0	3.3E7	0	35.0	17.312	1.00271	1.327	8.1	0.569
"NJ"	"New Jersey"	34	2003	58.68745	1206	1	0	9143	1561	607	5	0	7	0.0	0.10429	0.0	3.5E7	0	35.0	17.3709	0.0586875	1.561	9.143	0.607
"NJ"	"New Jersey"	34	2004	377.2124	1206	1	0	7720	1466	629	5	0	7	0.0	0.045191	0.0	3.9E7	0	35.0	17.4791	0.3772124	1.466	7.72	0.629
"NJ"	"New Jersey"	34	2005	2143.945	1206	1	0	8695	1566	667	5	0	7	0.0	0.013909	0.0	4.1E7	0	35.0	17.5291	2.143945	1.566	8.695	0.667
"NJ"	"New Jersey"	34	2006	498.5405	1206	1	0	12469	2003	1069	5	0	7	0.0	0.071609	0.0	4.5E7	0	35.0	17.6222	0.4985405	2.003	12.469	1.069
"NJ"	"New Jersey"	34	2007	126.3226	1206	1	0	15244	2237	1166	5	0	7	0.0	0.12931	0.0	4.5E7	0	35.0	17.6222	0.1263226	2.237	15.244	1.166
"NJ"	"New Jersey"	34	2008	708.1448	1206	1	0	13336	2136	1088	5	0	7	0.0	0.154473	0.0	4.7E7	0	35.0	17.6657	0.7081448	2.136	13.336	1.088
"NJ"	"New Jersey"	34	2009	433.5754	768	1	0	11244	1890	999	5	0	7	0.0	0.179874	0.0	4.8E7	0	35.0	17.6867	0.4335754	1.89	11.244	0.999
"NJ"	"New Jersey"	34	2010	703.1497	768	1	0				5	0	7	0.0	0.15615	0.0	4.9E7	0	35.0	17.7073	0.7031497			
"NJ"	"New Jersey"	34	2011	1910.569	768	1	0				5	0	7	0.0	0.133468	0.0	4.9E7	0	35.0	17.7073	1.910569			
"NJ"	"New Jersey"	34	2012	452.4594	768	1	0				5	0	7	0.0	0.111143	0.0	5.0E7	0	35.0	17.7275	0.4524594			
"NJ"	"New Jersey"	34	2013	372.6107	768	1	0	19123	2935	963	5	0	7	0.0	0.088817	0.0	5.0E7	0	35.0	17.7275	0.3726107	2.935	19.123	0.963
"NM"	"New Mexico"	35	1986	214.3262	40	0	0				1	0	3	1.0	0.124049	0.0	3100000.0	0	3.0	14.9469	0.2143262			
"NM"	"New Mexico"	35	1987	214.3262	40	0	0				1	0	3	1.0	0.104302	0.0	3100000.0	0	3.0	14.9469	0.2143262			
"NM"	"New Mexico"	35	1988	209.7806	49	0	0				1	0	3	1.0	0.083959	0.0	3200000.0	0	3.0	14.9787	0.2097806			
"NM"	"New Mexico"	35	1989	209.7806	49	0	0	718	363	541	1	0	3	1.0	0.062998	0.0	3700000.0	0	3.0	15.1238	0.2097806	0.363	0.718	0.541
"NM"	"New Mexico"	35	1990	238.8924	49	0	0				1	0	3	1.0	0.04045	0.0	3900000.0	0	3.0	15.1765	0.2388924			
"NM"	"New Mexico"	35	1991	238.8924	49	0	0				1	0	3	1.0	0.070551	0.0	4200000.0	0	3.0	15.2506	0.2388924			
"NM"	"New Mexico"	35	1992	286.9355	49	0	0				1	0	3	1.0	0.101644	0.0	4800000.0	0	3.0	15.3841	0.2869355			
"NM"	"New Mexico"	35	1993	286.9355	49	0	0				1	0	3	1.0	0.135246	0.0	5200000.0	0	3.0	15.4642	0.2869355			
"NM"	"New Mexico"	35	1994	297.0164	49	0	0				3	1	4	1.0	0.169442	0.0	5600000.0	3	12.0	15.5383	0.2970164			
"NM"	"New Mexico"	35	1995	297.0164	49	0	0				3	1	4	1.0	0.170004	0.0	5900000.0	3	12.0	15.5905	0.2970164			
"NM"	"New Mexico"	35	1996	272.106	49	0	0				3	1	4	1.0	0.171557	0.0	6200000.0	3	12.0	15.6401	0.272106			
"NM"	"New Mexico"	35	1997	272.106	49	0	0				3	1	4	1.0	0.141294	0.0	6500000.0	3	12.0	15.6873	0.272106			
"NM"	"New Mexico"	35	1998	373.543	49	0	0				2	1	5	1.0	0.111031	0.0	6900000.0	2	10.0	15.747	0.373543			
"NM"	"New Mexico"	35	1999	373.543	49	0	0				2	1	5	1.0	0.076614	0.0	7400000.0	2	10.0	15.817	0.373543			
"NM"	"New Mexico"	35	2000	373.9423	49	0	0				2	1	5	1.0	0.042197	0.0	8000000.0	2	10.0	15.8949	0.3739423			
"NM"	"New Mexico"	35	2001	373.9423	49	0	0				2	1	5	1.0	0.037248	0.0	8400000.0	2	10.0	15.9437	0.3739423			
"NM"	"New Mexico"	35	2002	377.2124	49	0	0	292	207	169	2	1	5	1.0	0.032299	0.0	9200000.0	2	10.0	16.0347	0.3772124	0.207	0.292	0.169
"NM"	"New Mexico"	35	2003	377.2124	145	0	0	388	269	216	2	1	5	1.0	0.058656	0.0	9700000.0	2	10.0	16.0876	0.3772124	0.269	0.388	0.216
"NM"	"New Mexico"	35	2004	378.9519	145	0	0	511	344	267	2	1	5	1.0	0.085013	0.0	1.0E7	2	10.0	16.1181	0.3789519	0.344	0.511	0.267
"NM"	"New Mexico"	35	2005	378.9519	145	0	0	755	472	390	2	1	5	1.0	0.111556	0.0	1.1E7	2	10.0	16.2134	0.3789519	0.472	0.755	0.39
"NM"	"New Mexico"	35	2006	400.4322	145	0	0	1530	833	778	2	1	5	1.0	0.138099	0.0	1.2E7	2	10.0	16.3004	0.4004322	0.833	1.53	0.778
"NM"	"New Mexico"	35	2007	400.4322	145	0	0	1746	933	891	2	1	5	1.0	0.168661	0.0	1.4E7	2	10.0	16.4546	0.4004322	0.933	1.746	0.891
"NM"	"New Mexico"	35	2008	427.2489	145	0	0	1531	858	755	2	1	5	1.0	0.199223	0.0	1.5E7	2	10.0	16.5236	0.4272489	0.858	1.531	0.755
"NM"	"New Mexico"	35	2009	427.2489	172	0	0	1500	860	782	2	1	5	1.0	0.207607	0.0	1.6E7	2	10.0	16.5881	0.4272489	0.86	1.5	0.782
"NM"	"New Mexico"	35	2010	417.4727	172	0	0	1298	759	632	2	1	5	1.0	0.21599	0.0	1.6E7	2	10.0	16.5881	0.4174727	0.759	1.298	0.632
"NM"	"New Mexico"	35	2011	417.4727	172	0	0	1362	794	689	2	1	5	1.0	0.190128	0.0	1.6E7	2	10.0	16.5881	0.4174727	0.794	1.362	0.689
"NM"	"New Mexico"	35	2012	388.1477	172	0	0	1162	716	553	2	1	5	1.0	0.164265	0.0	1.5E7	2	10.0	16.5236	0.3881477	0.716	1.162	0.553
"NM"	"New Mexico"	35	2013	388.1477	172	0	0	1472	820	670	2	1	5	1.0	0.132797	0.0	1.5E7	2	10.0	16.5236	0.3881477	0.82	1.472	0.67
"NY"	"New York"	36	1986	2082.182	1600	0	0				4	0	4	0.0	0.015719	0.0	3.6E7	0	16.0	17.399	2.082182			
"NY"	"New York"	36	1987	2082.182	1600	0	0				4	0	4	0.0	0.02315	0.0	4.0E7	0	16.0	17.5044	2.082182			
"NY"	"New York"	36	1988	2401.475	3580	0	0				2	0	6	0.0	0.030582	0.0	4.3E7	0	12.0	17.5767	2.401475			
"NY"	"New York"	36	1989	2401.475	3580	0	0	1912	712	816	2	0	6	0.0	0.036072	0.0	4.6E7	0	12.0	17.6441	2.401475	0.712	1.912	0.816
